# Data from GeoNames.org (https://www.geonames.org), licensed CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/). Places with population 15,000 or more; converted by php artisan platform:convert-geonames.
# Countries: AE, AR, AU, BR, CA, DE, ES, FR, GB, IE, IN, IT, JP, KE, MX, NG, NL, NZ, PL, PT, SE, SG, US, ZA · rows: 18585 · generated 2026-09-26
country_iso2,country_name,state_name,state_code,city_name,latitude,longitude,timezone,dial_code
BR,Brazil,Piauí,,Parnaíba,-2.90472,-41.77667,America/Fortaleza,+55
BR,Brazil,Piauí,,Paulistana,-8.14361,-41.14972,America/Fortaleza,+55
BR,Brazil,Piauí,,"Pedro II",-4.42472,-41.45861,America/Fortaleza,+55
BR,Brazil,Piauí,,Picos,-7.07694,-41.46694,America/Fortaleza,+55
BR,Brazil,Piauí,,"Pio IX",-6.83535,-40.61297,America/Fortaleza,+55
BR,Brazil,Piauí,,Piracuruca,-3.92806,-41.70917,America/Fortaleza,+55
BR,Brazil,Piauí,,Piripiri,-4.27333,-41.77694,America/Fortaleza,+55
BR,Brazil,Piauí,,Regeneração,-6.23122,-42.68691,America/Fortaleza,+55
BR,Brazil,Piauí,,"São João do Piauí",-8.35806,-42.24667,America/Fortaleza,+55
BR,Brazil,Piauí,,"São Miguel do Tapuio",-5.50361,-41.32333,America/Fortaleza,+55
BR,Brazil,Piauí,,"São Raimundo Nonato",-9.01528,-42.69944,America/Fortaleza,+55
BR,Brazil,Piauí,,Teresina,-5.08917,-42.80194,America/Fortaleza,+55
BR,Brazil,Piauí,,União,-4.58583,-42.86417,America/Fortaleza,+55
BR,Brazil,Piauí,,Uruçuí,-7.22944,-44.55611,America/Fortaleza,+55
BR,Brazil,Piauí,,"Valença do Piauí",-6.4075,-41.74556,America/Fortaleza,+55
BR,Brazil,Piauí,,"Água Branca",-5.89222,-42.63611,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Apodi,-5.66417,-37.79889,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Areia Branca",-4.95611,-37.13694,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Açu,-5.57667,-36.90861,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Baraúna,-5.08,-37.61667,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Caicó,-6.45833,-37.09778,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Canguaretama,-6.38,-35.12889,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Caraúbas,-5.7925,-37.55667,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Ceará-Mirim,-5.63444,-35.42556,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Currais Novos",-6.26083,-36.51778,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Extremoz,-5.70556,-35.30722,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Goianinha,-6.26617,-35.20969,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Guamaré,-5.1075,-36.32028,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"João Câmara",-5.5375,-35.81972,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Jucurutu,-6.03389,-37.02028,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Lagoa Nova",-6.09401,-36.47219,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Macau,-5.115,-36.63444,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Macaíba,-5.85833,-35.35389,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Monte Alegre",-6.06778,-35.33222,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Mossoró,-5.1875,-37.34417,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Natal,-5.795,-35.20944,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Nova Cruz",-6.47806,-35.43389,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Nísia Floresta",-6.09111,-35.20861,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Parelhas,-6.68778,-36.6575,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Parnamirim,-5.91556,-35.26278,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Pau dos Ferros",-6.10917,-38.20444,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Santa Cruz",-6.22944,-36.02278,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Santo Antônio",-6.31056,-35.47889,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"São Gonçalo do Amarante",-5.79333,-35.32944,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"São José de Mipibu",-6.07472,-35.23778,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"São Miguel",-6.21194,-38.49694,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"São Paulo do Potengi",-5.895,-35.76278,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,"Tibau do Sul",-6.18667,-35.09194,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Norte",,Touros,-5.19889,-35.46083,America/Fortaleza,+55
BR,Brazil,"Rio Grande do Sul",,Agudo,-29.64528,-53.24,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Alegrete,-29.78306,-55.79194,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Alvorada,-30.00018,-51.07632,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Arroio Grande",-32.2375,-53.08694,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Arroio do Meio",-29.40111,-51.945,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Bagé,-31.33139,-54.10694,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Bento Gonçalves",-29.17139,-51.51917,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Butiá,-30.11972,-51.96222,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Cachoeira do Sul",-30.03917,-52.89389,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Cachoeirinha,-29.95111,-51.09389,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Camaquã,-30.85111,-51.81222,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Campo Bom",-29.67889,-51.05333,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Candelária,-29.66917,-52.78889,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Canela,-29.35622,-50.81357,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Canguçu,-31.395,-52.67556,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Canoas,-29.91778,-51.18361,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Capão da Canoa",-29.74556,-50.00972,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Capão do Leão",-31.76333,-52.48389,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Carazinho,-28.28389,-52.78639,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Carlos Barbosa",-29.2975,-51.50361,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Caxias do Sul",-29.16806,-51.17944,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Caçapava do Sul",-30.51436,-53.48496,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Charqueadas,-29.95472,-51.62528,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Cidreira,-30.18111,-50.20556,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Cruz Alta",-28.64397,-53.60633,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Dois Irmãos",-29.58028,-51.08528,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Dom Feliciano",-30.70417,-52.1075,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Dom Pedrito",-30.98278,-54.67306,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Eldorado do Sul",-30.08389,-51.61611,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Encantado,-29.23611,-51.86972,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Encruzilhada do Sul",-30.54389,-52.52194,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Erechim,-27.63461,-52.2754,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Espumoso,-28.72472,-52.84972,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Esteio,-29.86139,-51.17917,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Estrela,-29.50194,-51.96639,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Estrela,-28.06111,-50.93833,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Estância Velha",-29.64833,-51.17389,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Farroupilha,-29.225,-51.34778,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Flores da Cunha",-29.02889,-51.18167,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Frederico Westphalen",-27.35917,-53.39444,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Garibaldi,-29.25611,-51.53361,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Getúlio Vargas",-27.89028,-52.2275,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Giruá,-28.02833,-54.34972,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Gramado,-29.37861,-50.87389,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Gravataí,-29.94218,-50.99278,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Guaporé,-28.84556,-51.89028,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Guaíba,-30.11389,-51.325,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Horizontina,-27.62583,-54.30778,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Ibirubá,-28.6275,-53.08972,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Igrejinha,-29.57444,-50.79028,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Ijuí,-28.38778,-53.91472,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Imbé,-29.97528,-50.12806,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Itaqui,-29.12528,-56.55306,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Ivoti,-29.59111,-51.16056,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Jaguarão,-32.56611,-53.37583,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Júlio de Castilhos",-29.22694,-53.68167,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Lagoa Vermelha",-28.20861,-51.52583,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Lajeado,-29.46694,-51.96139,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Marau,-28.44917,-52.2,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Montenegro,-29.68861,-51.46111,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Nova Hartz",-29.58425,-50.90278,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Nova Petrópolis",-29.37639,-51.11444,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Nova Prata",-28.78389,-51.61,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Nova Santa Rita",-29.8522,-51.27696,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Novo Hamburgo",-29.67833,-51.13056,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Não-Me-Toque,-28.45917,-52.82083,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Osório,-29.88667,-50.26972,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Palmeira das Missões",-27.89944,-53.31361,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Panambi,-28.2925,-53.50167,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Parobé,-29.62861,-50.83472,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Passo Fundo",-28.26278,-52.40667,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Pelotas,-31.76997,-52.34101,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Piratini,-31.44806,-53.10417,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Porto Alegre",-30.03283,-51.23019,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Portão,-29.70167,-51.24194,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Quaraí,-30.3875,-56.45139,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Rio Grande",-32.035,-52.09861,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Rio Pardo",-29.98972,-52.37806,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Rolante,-29.65056,-50.57583,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Rosário do Sul",-30.25833,-54.91417,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Sananduva,-27.94972,-51.80667,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Sant'Ana do Livramento",-30.89083,-55.53278,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Santa Cruz do Sul",-29.7175,-52.42583,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Santa Maria",-29.68417,-53.80694,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Santa Rosa",-27.87083,-54.48139,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Santa Vitória do Palmar",-33.51889,-53.36806,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Santiago,-29.19167,-54.86722,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Santo Antônio da Patrulha",-29.8175,-50.51972,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Santo Cristo",-27.82389,-54.66278,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Santo Ângelo",-28.29917,-54.26306,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Sapiranga,-29.63806,-51.00694,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Sapucaia do Sul",-29.81782,-51.14551,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Sarandi,-27.94389,-52.92306,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Serafina Corrêa",-28.71167,-51.935,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Soledade,-28.81833,-52.51028,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Borja",-28.66056,-56.00444,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Francisco de Assis",-29.55028,-55.13111,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Francisco de Paula",-29.44806,-50.58361,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Gabriel",-30.33639,-54.32,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Jerônimo",-29.95917,-51.72222,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São José do Norte",-32.01472,-52.04167,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Leopoldo",-29.76028,-51.14722,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Lourenço do Sul",-31.36528,-51.97833,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Luiz Gonzaga",-28.40833,-54.96083,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Marcos",-28.97111,-51.06806,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Pedro do Sul",-29.62056,-54.17889,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Sebastião do Caí",-29.58667,-51.37556,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"São Sepé",-30.16056,-53.56528,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Tapejara,-28.06806,-52.01389,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Taquara,-29.65056,-50.78056,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Taquari,-29.79972,-51.86444,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Teutônia,-29.44806,-51.80639,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Torres,-29.33528,-49.72694,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Tramandaí,-29.98472,-50.13361,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Triunfo,-29.94333,-51.71806,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Três Coroas",-29.51694,-50.77778,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Três Passos",-27.45556,-53.93194,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Três de Maio",-27.77333,-54.24,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Tupanciretã,-29.08056,-53.83583,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Uruguaiana,-29.75472,-57.08833,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Vacaria,-28.51222,-50.93389,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Venâncio Aires",-29.60639,-52.19194,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,"Vera Cruz",-29.71671,-52.50321,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Veranópolis,-28.93611,-51.54944,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Viamão,-30.08111,-51.02333,America/Sao_Paulo,+55
BR,Brazil,"Rio Grande do Sul",,Xangri-lá,-29.80083,-50.04361,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Acari,-22.8246,-43.34137,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Angra dos Reis",-23.00667,-44.31806,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Araruama,-22.87278,-42.34306,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Armação dos Búzios",-22.74694,-41.88167,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Arraial do Cabo",-22.96611,-42.02778,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Barra Mansa",-22.54417,-44.17139,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Barra da Tijuca",-22.99835,-43.36545,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Barra do Piraí",-22.47,-43.82556,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Belford Roxo",-22.76417,-43.39944,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Bom Jardim",-22.15194,-42.41944,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Bom Jesus do Itabapoana",-21.13389,-41.67972,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Botafogo,-22.95092,-43.18232,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Cabo Frio",-22.88717,-42.02622,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Cachoeiras de Macacu",-22.4625,-42.65306,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Cambuci,-21.57528,-41.91111,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Campos dos Goytacazes",-21.75227,-41.33044,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Cantagalo,-21.98111,-42.36806,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Carmo,-21.93361,-42.60861,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Casimiro de Abreu",-22.48056,-42.20417,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Catete,-22.92542,-43.18137,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Conceição de Macabu",-22.08528,-41.86833,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Copacabana,-22.96898,-43.18563,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Cordeiro,-22.02861,-42.36083,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Cordovil,-22.82528,-43.30396,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Duque de Caxias",-22.78556,-43.31167,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Estácio,-22.91817,-43.20397,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Freguesia,-22.78955,-43.17206,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Guapimirim,-22.53722,-42.98194,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Iguaba Grande",-22.83917,-42.22889,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Ipanema,-22.98436,-43.20285,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Itaboraí,-22.74444,-42.85944,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Itaguaí,-22.85222,-43.77528,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Itaocara,-21.66917,-42.07611,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Itaperuna,-21.205,-41.88778,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Itatiaia,-22.49611,-44.56333,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Japeri,-22.64306,-43.65333,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Leblon,-22.98444,-43.22315,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Macaé,-22.38484,-41.78324,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Magé,-22.65278,-43.04056,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Mangaratiba,-22.95972,-44.04056,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Maricá,-22.91944,-42.81861,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Mendes,-22.52667,-43.73278,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Miguel Pereira",-22.45389,-43.46889,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Miracema,-21.41222,-42.19667,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Natividade,-21.04222,-41.97333,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Nilópolis,-22.8075,-43.41389,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Niterói,-22.88333,-43.10361,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Nova Friburgo",-22.28194,-42.53111,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Nova Iguaçu",-22.75917,-43.45111,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Paracambi,-22.6083,-43.70948,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Paraty,-23.21778,-44.71306,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Paraíba do Sul",-22.15847,-43.29321,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Paty do Alferes",-22.42861,-43.41861,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Petrópolis,-22.505,-43.17861,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Pinheiral,-22.51278,-44.00056,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Piraí,-22.62917,-43.89806,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Porciúncula,-20.96278,-42.04083,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Porto Real",-22.41972,-44.29028,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Queimados,-22.71611,-43.55528,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Quissamã,-22.10667,-41.47222,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Resende,-22.46889,-44.44667,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Rio Bonito",-22.70861,-42.60972,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Rio Claro",-22.72306,-44.13556,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Rio das Ostras",-22.52694,-41.945,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Rio de Janeiro",-22.90642,-43.18223,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Rocinha,-22.98887,-43.24934,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Santa Teresa",-22.91769,-43.18812,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Santo Antônio de Pádua",-21.53944,-42.18028,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Sapucaia,-21.995,-42.91444,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Saquarema,-22.89889,-42.46985,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Sepetiba,-22.97931,-43.69794,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Seropédica,-22.74389,-43.7075,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"Silva Jardim",-22.65083,-42.39167,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,Sumidouro,-22.04972,-42.67472,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"São Fidélis",-21.64611,-41.74694,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"São Francisco de Itabapoana",-21.30194,-40.96139,America/Sao_Paulo,+55
BR,Brazil,"Rio de Janeiro",RJ,"São Gonçalo",-22.82694,-43.05389,America/Sao_Paulo,+55
